village_name,longitude,latitude,population
Partago,1.9198235446804353,9.44325203555217,46
Saah,3.0520241280928193,11.227430723319396,59
Iboto,2.434094363107283,11.356205329202995,139
Location #2022,2.366966083144137,7.053987129248299,582
Savalou,1.9017002452780525,7.801490479701639,54
Aguégués,2.544898979626202,6.456377837408325,8348
Location #16813,2.478360058489575,11.140630467952294,28
Ouaké,1.463085234948139,9.622185966960531,49
Bafounou,2.5039390042045784,11.36456877657433,247
Founougo,2.532252527426776,11.55251668049385,75
Natitingou,1.3630751902160696,10.352672473002205,217
Bambaga,2.4789529322998325,11.577818324027058,93
Korontière,0.9304739901324476,10.307689689021473,106
Location #7419,1.3880591026224065,9.885870369140413,119
Tchaourou,2.905684167805106,9.326604134755295,52
Ouidah,2.1187544007947654,6.356582104377448,77
Dogban,2.994056373991192,11.330425070332526,415
Kouporgou,1.129302214839006,10.260630378337206,322
Location #3655,1.4605625842616503,10.557960464791663,291
Location #16805,2.437386206797084,10.871196090928654,28
Tchaourou,3.0667273713289815,9.334037821986776,196
Tabota,1.0527548696304323,10.398051166320867,72
Wanrarou,2.7447470533096965,10.1194150678151,46
Abidomey,2.5853814237109654,6.735858012470114,23
Location #10624,2.73897151638511,11.402582994879163,75
Alfakoara,3.0855162300278955,11.446723576389903,85
Kétou,2.704300899511666,7.689777720821409,44
Kandérou,2.52740080010942,11.509344475198848,23
Kassèhlo,2.0292352633510826,7.413809583982396,183
Sirarou,2.683023192224927,9.587616648479523,70
Agonkanmè,1.9874003221867598,6.4167722943396575,227
Location #3804,2.3415792414782346,6.723916496099669,276
Allada,2.218362259696968,6.665655584038932,345
Location #1858,1.0054324751013122,10.882714266814716,639
Tori-Bossito,2.0878875724420984,6.565744544317636,67
Location #6645,2.792119274692368,11.009995467963511,137
Bopa,1.9517700861620682,6.611467498822967,247
Allada,2.2171697179160352,6.742230292902739,46
Wédémé,2.132584687014764,8.087655408838504,131
Location #3433,1.224867544146429,10.499695409967801,314
Location #6219,2.742361513185185,11.173973761290467,147
Location #7568,2.454292496650242,11.114842088975998,116
Location #15495,2.355584084195599,11.02313841094899,41
Ouenou,3.272452177973629,9.867517806323677,77
Sissigourou,2.844706019582294,10.235095522240115,101
Boukombé,1.0374106831021992,10.197726066655056,304
Sakété,2.723542842684321,6.770831596984411,526
Kouandé,1.637401464729929,10.472264289862279,1930
Houndossodégon,2.1681181621896477,7.445577162166798,62
Yarikou,1.5931084370458841,10.360856222099763,46
Bopa,1.9753516778356432,6.73932115119482,139
Location #7037,2.733482659332708,10.618694369556323,126
Azizakouè,2.027206297353124,6.331569295395267,82
Location #1942,1.8948255642374903,7.2645824694827965,613
Wassa,1.5467499952525035,9.543527069669903,397
Tévali,1.5231622935038973,9.81334207056064,106
Peregourou,2.9896966859205563,9.817364545601519,1338
Location #14503,2.8342891098482936,10.60528672056246,49
Location #6663,1.826407534175291,8.135986001584495,137
Savalou,1.7186714226085782,7.853008111791441,119
Location #16506,0.813186677344679,10.482315612996423,34
Location #15502,2.9111536208139905,10.87415196806834,41
Location #10011,1.7532345299789487,7.633394079574821,80
Location #6635,2.669902823654079,11.401802734488147,137
Boko,2.6131659584838642,9.508192319060377,64
Tagayé,1.296302212745327,10.312759995693007,82
Malanville,3.3385967324125727,11.829249012227397,111
Location #12237,1.8557930792642388,7.148115607950017,62
Djougou,1.5841221896419206,9.77507618705086,44
Location #8984,2.7871634767293076,11.358913159315414,93
Cobli,0.9955422607648149,10.538724881817698,85
Savalou,1.6674077441848365,7.641221197887786,70
Abomey,1.9422705506513722,7.151565512068896,64
Location #4057,2.3904510465715547,7.0975289383887095,253
Kouandé,1.5234844001481065,10.073964476574288,64
Kétou,2.574765501430968,7.2931289725728465,209
Lobogo,1.9248943834440653,6.671988779260615,98
Atchonsa,2.4591453874441993,6.837071038661334,77
Location #5068,2.360484477796177,6.824811177388709,193
Location #9335,2.7035581201460164,11.453526128211918,88
BOWO,3.069076791626662,10.038145026322384,67
Tchaourou,2.5613611255529722,8.845934529859154,495
Location #7450,2.11828897160091,6.79701822807733,119
Kokey,2.598114860281841,11.359285558886226,113
Location #6832,1.3472905423146684,10.5684597816227,131
Tchakama,3.312647401309705,10.903690703095492,31
Kalalé,3.7146812563717932,10.506495256418109,82
Toura,2.373086258871297,11.195742928571644,49
Mafouta-Waassarè,3.6086143144010254,11.09254674490273,121
Kouandé,1.4387720920631057,9.97232051279532,82
Houéyogbé,1.9365149767712597,6.484680554245157,168
Location #15014,0.9093439890025942,10.62552132224693,46
Agouna,1.7362831307273128,7.591841954782443,173
Location #3686,1.3371560840643268,10.59625448163924,286
Kétou,2.7169604462072385,7.419301364788645,155
Akodeha,1.9093793233282246,6.473215675768819,59
Somè,2.1398174162983334,7.274125693298466,59
Location #5677,2.1204512338252552,6.773050789379437,168
Location #6256,2.1357098569887705,10.29922675437343,147
Zoungbodji-Centre,2.0862002783986675,6.333202308405468,82
Location #14576,1.784183290009364,9.945076316063659,49
Songorogougou,2.3735290720595974,11.256146794524136,28
GAMBO KPAROU,3.1969139259724146,9.715678458276543,119
Mongo,2.864215136753147,11.160720053797894,52
Location #9652,1.6347284231297499,9.236711212374336,82
Location #11960,1.087189747420874,10.57592650635249,62
Location #7433,2.062185515350088,11.015360782134856,119
Location #15469,2.3310551716803647,6.619128736179009,41
Location #11338,3.5384985549509334,11.226115818794613,67
Allada,2.2086756523968942,6.73955045813466,152
Tchaourou,2.7203775646803754,8.957136706593726,62
Kpomassè,2.009668214843977,6.428218471565593,291
Ouèssè,2.5247896530925322,8.66142383978715,31
Bakou Bè,3.406986183804341,11.14573948415438,142
Malanville,3.4884242248422908,11.542862107457406,67
Kongou,2.930759404130404,11.204460226594826,103
Kouandé,1.6410925540073171,9.977366858606858,250
Tchaourou,2.9224070753061495,9.203516171871222,34
Ouaké,1.4131572474014542,9.430415796069045,39
Location #8084,3.0206173781909618,10.377255607834956,106
Location #12784,1.0632514612559685,10.562044944940151,57
Pobè,2.617208576832576,7.041767349662412,90
Location #4811,2.064374181858358,10.052732599262532,206
Location #2843,0.8880807195090724,10.846403043015409,397
Pobè,2.729910742319957,7.033891798503087,88
Boukombé,1.0600632693751868,10.198095038142151,82
Location #5404,1.908067383005754,9.907333324821796,178
Bohicon,2.192950649225862,7.169860514006542,64
Tchori,2.908728008228339,9.670713923137967,80
Illosso-Saharo,2.590918545897337,6.7368702202037225,77
Location #16149,2.7103032639622815,11.427125916438158,36
Location #11641,2.6025143496877763,11.217184002428821,64
Location #14620,0.9824874035274317,10.378592806640249,46
Location #7893,2.2542216229516763,6.795745864971122,108
Location #11916,2.5158628545346655,6.857330228130148,62
Démè,2.481251421648231,6.682368208001232,374
Location #7332,2.3858591888199108,6.883491757282819,121
Tchaourou,3.095502958882151,9.168379241132126,18
Dassa-Zoumé,2.1369680882114634,7.792600293743401,64
Location #12760,2.4368521702900123,11.445326115608657,57
Malanville,3.437695784539854,11.844071133698609,62
Tchaourou,2.3946964116502762,8.938980467813051,39
Dégouè Domè,2.0665888608270966,6.333042348830209,304
Location #5861,2.3016441844552586,6.788431354717643,160
Koutangou,1.042601190766176,10.362134662419955,46
Location #16773,0.9495989552366034,10.681142899279802,28
Kpabegou,1.5585124366873966,9.778567146737553,95
Location #14401,1.851076209406439,7.215657060106221,49
Kalalé,3.2432335814868702,10.262120941449712,67
Lobogo,1.9101841254597938,6.67217829122719,103
Manta,1.0570198675196865,10.36550637904991,188
Takpiéni,0.9281173894215188,10.272339994490196,44
Allahé,2.2318320376470675,7.160124245165975,515
Location #13695,1.4992522135508541,9.871154754655562,52
DASSAMON KPAROU,3.0503790798539394,9.99049485220831,49
Location #7485,0.9627392478543909,10.621970383000939,119
Kokey,2.539264548988981,11.400574615438654,59
Malanville,3.2827625712893003,11.74424565541424,129
Bopa,1.966289600993351,6.743410989839814,64
Location #260,2.547840309993073,6.483521241716788,4547
Tori-Bossito,2.235410731101104,6.501862243249069,44
Frignon,1.6013489665695289,9.125947683129958,5083
Ounet,2.4425291540831933,11.163434068455327,34
Boukombé,1.0319483548081019,10.260649210557649,144
Location #7096,1.903072278428548,7.242135649339256,126
Tchaourou,2.8926002174663834,9.280860432806511,149
Location #14498,2.1715046257171084,11.083249329563268,49
Lougou,3.37500074813122,11.118009375848231,3918
Location #15475,2.109651303448743,8.168353932535545,41
Location #15222,1.8657959464475093,9.76338872845848,44
Kalalé,3.1625146108266793,10.08535344407046,85
Location #17152,1.4640524313856622,10.704951159142672,15
Sissigourou,2.8593164357947107,10.256282214645115,36
Biguina 1,1.6409773762677962,8.90148974468354,490
Boussoura,2.9040837978072553,10.329542279109312,237
Massè-Adjégounlè,2.530787550268454,7.17197771154117,214
Ounet,2.4476474954350045,11.201110113038544,18
Location #12381,1.6290947525001103,9.870285161888143,59
Location #11485,2.462811939781268,11.091634915509115,67
Location #6070,1.699525822818356,9.857360410227502,152
Tanwé-Hèssou,2.114442705350907,7.030484012133177,634
Location #683,2.419956792431033,6.640261702064728,1804
Zalimey,2.186601023127698,6.958133712698174,165
Dogbo,1.6763177708686503,6.787482845743602,513
Yingnimpogou,2.471666341808651,11.537499838406283,18
Tchaourou,2.420068820360432,9.09774800909809,54
Sèmèrè I,1.3971315095048216,9.583892147356792,155
Location #6861,2.639947770215818,10.596161071214283,131
Location #13758,2.1536241417185638,8.178368478715788,52
Location #738,2.002349597113952,7.300658510731495,1688
Location #16316,2.374280976237555,11.052955159683624,36
Savi,2.125195130618999,6.4268703196454435,392
Berou,2.7400532872813925,10.214919305766331,64
Location #15388,1.9378097076722245,10.018685438782596,44
Ounet,2.449893950719078,11.223071837083046,62
Location #1024,2.182850207138412,7.921322559396803,1227
Kétou,2.558091118441261,7.255699706461175,59
Banikoara,2.4900200255752187,11.222812023320971,59
Sagabannou,2.4370275183570373,11.58745245340559,31
Sakété,2.6521803265688346,6.794512918746036,436
Location #9628,2.4397919631302205,11.489142426081495,82
Bopa,1.8871529723239715,6.7405689735222785,178
Aifa,2.2909233122626422,6.784696748495585,106
Takpiéni,0.9641224668736966,10.26559864735503,235
Location #6864,1.3052762689896997,10.072242130972091,129
Location #1066,1.8968675000951576,8.489833141576762,1170
Kompa,2.9754870635150086,12.21614064956092,85
Location #13019,2.8854947038092997,10.422844796955152,57
Abidomey,2.567826805176017,6.72113730764099,353
Dassa-Zoumé,2.188446047098631,7.6214523127683425,41
Bopa,1.8820687175152306,6.738487304718015,49
Tchaourou,2.5919527365256894,9.10461885237289,49
Location #2263,1.9329373760725619,7.250219065472545,515
Location #12758,2.441782036378517,11.66288840913477,57
Location #5788,2.7480512206733447,10.452451828204039,162
Banikoara,2.408225110950261,11.367225294611956,28
Kpomassè,2.0459728481553636,6.420415461185211,72
Dimari,1.3427212040388703,10.34781563773226,111
Grand-Popo,1.8080502756512324,6.387188758451769,77
Location #16928,2.0543859104758257,10.451754065944183,26
Location #5501,1.69636619574898,8.420568720624308,173
Kalalé,3.613776060429308,10.61573069013536,82
Tchaourou,2.525329602442065,9.225217963203328,137
Sé,2.0734970898813416,6.724171855370939,90
Location #9776,1.8989171567916496,10.026148247120581,82
Location #4601,1.7923038966811151,7.387890227892214,217
Guéra-Nkali-Tassi,2.8816051793109847,10.323740368734361,134
Founougo,2.5203248509556735,11.496461719080049,54
Location #14624,1.9692482626144079,9.87470749308534,46
Boukombé,1.1001050142530415,10.153491502035436,64
Tchaourou,2.3294492654433028,9.103394190663176,82
Massi,2.228207287795394,6.937411189947486,52
Tagayé,1.319992493078292,10.249640840178948,59
Ouenou,3.594550806536032,9.97181190281634,186
Location #3895,2.092363428234489,8.118592777229305,268
Ichaagba Adoundoun,2.6003753703187567,7.159396249984188,129
Kouandé,1.4538944793837367,10.023818704538906,41
Savalou,1.6896032711737115,7.65454675090648,44
Boukombé,1.126644218548643,10.189274112844203,201
Kandi,2.8239569591753635,11.236256292558245,26
Kalalé,3.2479120074598513,10.260815224067855,137
Djantchè Bâtè,3.661759366466767,10.658105814979724,39
Malanville,3.1771869178038425,11.704548960207825,157
Madina,2.882129605820546,10.15930387977088,82
Location #13804,1.1479695528212353,10.645341406623302,52
Location #12150,2.5760261838764107,11.617771266250358,62
Toucountouna,1.427423417542958,10.442477204087195,54
Location #12842,2.423898033496287,7.404794838844121,57
Location #2629,0.8991164961558187,10.4017304795869,433
Iloutan,2.6524242669078246,6.927686277618299,142
Kalalé,3.0284173917310615,10.204532309219019,46
Sakété,2.660242265053421,6.671237576356676,170
Lokossa,1.8464036615978578,6.756212785054078,332
Location #13707,2.6852267485252725,11.379444580821298,52
KINTA,3.032501418479568,10.046186206004823,44
Djougou,1.748495711255732,9.667054926938926,75
Manta,1.1450816191299187,10.353080645239059,160
Djougou,1.7032252819917497,9.771091359927336,46
Ologiri,2.727591384293877,6.93266686153236,113
Location #2988,1.0567436565634274,10.583291463564157,374
Kpébié,3.0136186047637152,9.722863737227927,52
Kountori,0.9699485339457212,10.464651669382354,57
Tchaourou,2.5658065448757394,8.823599809735445,64
Location #17091,2.06778765500073,11.031184250867822,21
Location #16036,2.910991125110327,10.893699375808097,39
Location #9925,2.994748008545188,10.335574610452008,80
Pobè,2.687087643697716,6.930337581835653,72
Kalalé,3.102780807925208,10.27156884986321,124
Location #15961,1.9278274687655947,9.83665256302316,39
Location #2537,2.0601698986698684,6.476536472597745,454
Tchaourou,2.4765005962704025,9.396336553238003,273
Houéyogbé,1.9210198862064143,6.484463628243626,101
Location #9231,2.7058183395799373,11.429553289645545,88
Grand-Popo,1.8057409013715329,6.330178977025879,52
Location #15596,0.8852009411746908,10.309615320189685,41
Lobogo,1.8430510148376635,6.672356016295712,106
Kalalé,3.242447871456528,10.278554281330777,943
Tounga Dambaka,3.4471661388482793,11.396692335405398,299
Toucountouna,1.4501234596261638,10.601096094108163,57
Avlékété,2.216745265424454,6.356949459817338,57
Dassa-Zoumé,2.4147558949376418,7.502387504547451,139
Sokponta,2.2360041230195304,7.867400838648166,1204
Location #608,1.6880612107022437,8.583516651003535,2052
Malanville,3.4932452175095134,11.545305824524366,49
Location #14382,0.8257897151732292,10.460623195367287,49
Location #1756,2.837172356651493,11.01908229083776,683
Dassa-Zoumé,2.1351798648332188,7.709789451066102,134
Sakété,2.6735539475975023,6.636819543922742,85
Katabam,1.5087317716220625,9.918175416143573,510
Kalalé,3.4463199016394417,10.425925190347538,41
Location #2749,1.9561367798956528,7.4720428166245965,412
Tchaourou,2.5312167403192323,9.01729368046069,387
BANTERE,3.05835875739641,9.879809291567062,54
Bonhanrou,2.449894603341814,11.348403131679499,39
Ita Olaègbè,2.608615291166365,6.951963827800064,291
Takon,2.6576253597163584,6.674237672561306,62
Cobli,1.0459967445584237,10.505157430044118,57
Kouandé,1.6526020755527364,10.065724057487602,52
Kouandé,1.6876115915883565,10.019590330406936,198
Dabou,2.758496673788731,10.207665889544872,41
Kouandé,1.83774736544026,10.713213229754585,559
Location #8603,2.09309138308339,8.124810419314505,98
Adjan,2.2735035492835927,6.693746998704264,472
Bouerou Bweru,1.9557058753179244,10.174181158900257,296
Kalalé,3.2222552134504174,10.407001942755167,348
Location #10620,2.496747310069855,11.5939601565628,75
Tori-Bossito,2.1787387157607667,6.579494720433161,70
Location #12085,2.619243056072119,10.715506209841154,62
Location #12712,1.6871822020803957,8.258327352648966,57
Location #5049,2.794039975281259,10.55418048693186,193
Kandérou,2.5162945977721205,11.574818835265107,144
Tchaourou,2.9464873477394917,9.21205964325117,70
Location #8263,1.034043782131388,10.317615499179905,103
Tasso,3.2867027605172727,9.673340987827704,54
Igbèrè,2.0764333963570234,9.05977280085099,93
Location #15973,2.184518512975021,11.08000830094323,39
Massè-Adjégounlè,2.4851449896723548,7.159749798146493,46
Songorogougou,2.338156365020326,11.27459069548714,52
Bafounou,2.5438408914070587,11.430214136920721,119
